Collection Date,Pricing Category,Provider,Device,Model,Specification,Max. Trade-In Value (RM),Standardized Model,Model_Year,Device Type,Model.1,Generation,Year,Screen Size (inch),Clock Speed,Chipset,RAM (GB),Storage (GB),Storage Type,Connectivity,Model Number
,Retailer Trade-in,Machines,Watch,Watch Series 7,45mm (Stainless Steel) GPS & Cellular,300,Watch Series 7,2021.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 7,41mm (Titanium) GPS,215,Watch Series 7,2021.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,gps,
,Retailer Trade-in,Machines,Watch,Watch Series 7,45mm (Titanium) GPS,285,Watch Series 7,2021.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,gps,
,Retailer Trade-in,Machines,Watch,Watch Series 7,41mm (Titanium) GPS & Cellular,285,Watch Series 7,2021.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 7,45mm (Titanium) GPS & Cellular,335,Watch Series 7,2021.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 8,41mm (Aluminium) GPS,250,Watch Series 8,2022.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,gps,
,Retailer Trade-in,Machines,Watch,Watch Series 8,45mm (Aluminium) GPS,300,Watch Series 8,2022.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,gps,
,Retailer Trade-in,Machines,Watch,Watch Series 8,41mm (Aluminium) GPS & Cellular,325,Watch Series 8,2022.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 8,45mm (Aluminium) GPS & Cellular,350,Watch Series 8,2022.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 8,41mm (Stainless Steel) GPS & Cellular,425,Watch Series 8,2022.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 8,45mm (Stainless Steel) GPS & Cellular,525,Watch Series 8,2022.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 9,41mm (Aluminium) GPS,425,Watch Series 9,2023.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,gps,
,Retailer Trade-in,Machines,Watch,Watch Series 9,45mm (Aluminium) GPS,500,Watch Series 9,2023.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,gps,
,Retailer Trade-in,Machines,Watch,Watch Series 9,41mm (Aluminium) GPS & Cellular,550,Watch Series 9,2023.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 9,45mm (Aluminium) GPS & Cellular,575,Watch Series 9,2023.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 9,41mm (Stainless Steel) GPS & Cellular,675,Watch Series 9,2023.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 9,45mm (Stainless Steel) GPS & Cellular,775,Watch Series 9,2023.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 10,42mm (Aluminium) GPS,550,Watch Series 10,2024.0,Apple Watch,Apple Watch SE,,,42.0,,,,,,gps,
,Retailer Trade-in,Machines,Watch,Watch Series 10,46mm (Aluminium) GPS,575,Watch Series 10,2024.0,Apple Watch,Apple Watch SE,,,46.0,,,,,,gps,
,Retailer Trade-in,Machines,Watch,Watch Series 10,42mm (Aluminium) GPS & Cellular,625,Watch Series 10,2024.0,Apple Watch,Apple Watch SE,,,42.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 10,46mm (Aluminium) GPS & Cellular,750,Watch Series 10,2024.0,Apple Watch,Apple Watch SE,,,46.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 10,42mm (Titanium) GPS & Cellular,1000,Watch Series 10,2024.0,Apple Watch,Apple Watch SE,,,42.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 10,46mm (Titanium) GPS & Cellular,1050,Watch Series 10,2024.0,Apple Watch,Apple Watch SE,,,46.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 10 Hermes,42mm (Titanium) GPS & Cellular,1000,Watch Series 10 Hermes,2024.0,Apple Watch,Apple Watch SE,,,42.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 10 Hermes,46mm (Titanium) GPS & Cellular,1095,Watch Series 10 Hermes,2024.0,Apple Watch,Apple Watch SE,,,46.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 11,42mm (Aluminium) GPS,950,Watch Series 11,2025.0,Apple Watch,Apple Watch SE,,,42.0,,,,,,gps,
,Retailer Trade-in,Machines,Watch,Watch Series 11,46mm (Aluminium) GPS,1050,Watch Series 11,2025.0,Apple Watch,Apple Watch SE,,,46.0,,,,,,gps,
,Retailer Trade-in,Machines,Watch,Watch Series 11,42mm (Aluminium) GPS & Cellular,1225,Watch Series 11,2025.0,Apple Watch,Apple Watch SE,,,42.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 11,46mm (Aluminium) GPS & Cellular,1325,Watch Series 11,2025.0,Apple Watch,Apple Watch SE,,,46.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 11,42mm (Titanium) GPS & Cellular,1700,Watch Series 11,2025.0,Apple Watch,Apple Watch SE,,,42.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 11,46mm (Titanium) GPS & Cellular,1825,Watch Series 11,2025.0,Apple Watch,Apple Watch SE,,,46.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 11 Hermes,42mm (Titanium) GPS & Cellular,2050,Watch Series 11 Hermes,2025.0,Apple Watch,Apple Watch SE,,,42.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Series 11 Hermes,46mm (Titanium) GPS & Cellular,2150,Watch Series 11 Hermes,2025.0,Apple Watch,Apple Watch SE,,,46.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Ultra,49mm (Stainless Steel) GPS & Cellular,800,Watch Ultra,2022.0,Apple Watch,Apple Watch Ultra,1.0,,49.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Ultra 2,49mm (Titanium) GPS & Cellular,1150,Watch Ultra 2,2023.0,Apple Watch,Apple Watch Ultra 2,2.0,,49.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Ultra 2 (2024),49mm (Titanium) GPS & Cellular,1170,Watch Ultra 2 (2024),2024.0,Apple Watch,Apple Watch Ultra 2,2.0,2024,49.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Ultra 2 Hermes,49mm (Titanium) GPS & Cellular,1170,Watch Ultra 2 Hermes,2023.0,Apple Watch,Apple Watch Ultra 2,2.0,,49.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Ultra 3,49mm (Titanium) GPS & Cellular,1900,Watch Ultra 3,2025.0,Apple Watch,Apple Watch Ultra,1.0,,49.0,,,,,,Cellular,
,Retailer Trade-in,Machines,Watch,Watch Ultra 3 Hermes,49mm (Titanium) GPS & Cellular,2550,Watch Ultra 3 Hermes,2025.0,Apple Watch,Apple Watch Ultra,1.0,,49.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch SE (2nd Gen),40mm GPS + Cellular,210,Watch SE (2nd Gen),2022.0,Apple Watch,Apple Watch SE,,,40.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch SE (2nd Gen),44mm GPS + Cellular,250,Watch SE (2nd Gen),2022.0,Apple Watch,Apple Watch SE,,,44.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch SE (2nd Gen),40mm GPS,180,Watch SE (2nd Gen),2022.0,Apple Watch,Apple Watch SE,,,40.0,,,,,,gps,
,Retailer Trade-in,Switch,Watch,Watch SE (2nd Gen),44mm GPS,210,Watch SE (2nd Gen),2022.0,Apple Watch,Apple Watch SE,,,44.0,,,,,,gps,
,Retailer Trade-in,Switch,Watch,Watch SE,40mm GPS + Cellular,90,Watch SE,2020.0,Apple Watch,Apple Watch SE,4.0,,40.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch SE,44mm GPS + Cellular,110,Watch SE,2020.0,Apple Watch,Apple Watch SE,4.0,,44.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch SE,40mm GPS,70,Watch SE,2020.0,Apple Watch,Apple Watch SE,4.0,,40.0,,,,,,gps,
,Retailer Trade-in,Switch,Watch,Watch SE,44mm GPS,90,Watch SE,2020.0,Apple Watch,Apple Watch SE,4.0,,44.0,,,,,,gps,
,Retailer Trade-in,Switch,Watch,Watch Series 10,42mm (Aluminium) GPS + Cellular,640,Watch Series 10,2024.0,Apple Watch,Apple Watch SE,,,42.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch Series 10,46mm (Aluminium) GPS + Cellular,750,Watch Series 10,2024.0,Apple Watch,Apple Watch SE,,,46.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch Series 10,42mm (Aluminium) GPS,450,Watch Series 10,2024.0,Apple Watch,Apple Watch SE,,,42.0,,,,,,gps,
,Retailer Trade-in,Switch,Watch,Watch Series 10,46mm (Aluminium) GPS,550,Watch Series 10,2024.0,Apple Watch,Apple Watch SE,,,46.0,,,,,,gps,
,Retailer Trade-in,Switch,Watch,Watch Series 10,42mm (Titanium) GPS + Cellular,800,Watch Series 10,2024.0,Apple Watch,Apple Watch SE,,,42.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch Series 10,46mm (Titanium) GPS + Cellular,900,Watch Series 10,2024.0,Apple Watch,Apple Watch SE,,,46.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch Series 4,40mm GPS + Cellular,50,Watch Series 4,2018.0,Apple Watch,Apple Watch SE,,,40.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch Series 4,44mm GPS + Cellular,60,Watch Series 4,2018.0,Apple Watch,Apple Watch SE,,,44.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch Series 4,40mm GPS,40,Watch Series 4,2018.0,Apple Watch,Apple Watch SE,,,40.0,,,,,,gps,
,Retailer Trade-in,Switch,Watch,Watch Series 4,44mm GPS,50,Watch Series 4,2018.0,Apple Watch,Apple Watch SE,,,44.0,,,,,,gps,
,Retailer Trade-in,Switch,Watch,Watch Series 5,40mm GPS + Cellular,80,Watch Series 5,2019.0,Apple Watch,Apple Watch SE,,,40.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch Series 5,44mm GPS + Cellular,90,Watch Series 5,2019.0,Apple Watch,Apple Watch SE,,,44.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch Series 5,40mm GPS,70,Watch Series 5,2019.0,Apple Watch,Apple Watch SE,,,40.0,,,,,,gps,
,Retailer Trade-in,Switch,Watch,Watch Series 5,44mm GPS,80,Watch Series 5,2019.0,Apple Watch,Apple Watch SE,,,44.0,,,,,,gps,
,Retailer Trade-in,Switch,Watch,Watch Series 6,40mm GPS + Cellular,200,Watch Series 6,2020.0,Apple Watch,Apple Watch SE,,,40.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch Series 6,44mm GPS + Cellular,240,Watch Series 6,2020.0,Apple Watch,Apple Watch SE,,,44.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch Series 6,40mm GPS,150,Watch Series 6,2020.0,Apple Watch,Apple Watch SE,,,40.0,,,,,,gps,
,Retailer Trade-in,Switch,Watch,Watch Series 6,44mm GPS,170,Watch Series 6,2020.0,Apple Watch,Apple Watch SE,,,44.0,,,,,,gps,
,Retailer Trade-in,Switch,Watch,Watch Series 7,41mm GPS + Cellular,280,Watch Series 7,2021.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch Series 7,45mm GPS + Cellular,330,Watch Series 7,2021.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch Series 7,41mm GPS,210,Watch Series 7,2021.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,gps,
,Retailer Trade-in,Switch,Watch,Watch Series 7,45mm GPS,250,Watch Series 7,2021.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,gps,
,Retailer Trade-in,Switch,Watch,Watch Series 8,41mm GPS + Cellular,350,Watch Series 8,2022.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch Series 8,45mm GPS + Cellular,380,Watch Series 8,2022.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch Series 8,41mm GPS,280,Watch Series 8,2022.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,gps,
,Retailer Trade-in,Switch,Watch,Watch Series 8,45mm GPS,330,Watch Series 8,2022.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,gps,
,Retailer Trade-in,Switch,Watch,Watch Series 9,41mm (Aluminium) GPS + Cellular,500,Watch Series 9,2023.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch Series 9,45mm (Aluminium) GPS + Cellular,570,Watch Series 9,2023.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch Series 9,41mm (Aluminium) GPS,400,Watch Series 9,2023.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,gps,
,Retailer Trade-in,Switch,Watch,Watch Series 9,45mm (Aluminium) GPS,450,Watch Series 9,2023.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,gps,
,Retailer Trade-in,Switch,Watch,Watch Series 9,41mm (Stainless Steel) GPS + Cellular,690,Watch Series 9,2023.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch Series 9,45mm (Stainless Steel) GPS + Cellular,790,Watch Series 9,2023.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch Ultra,49mm GPS + Cellular,830,Watch Ultra,2022.0,Apple Watch,Apple Watch Ultra,1.0,,49.0,,,,,,Cellular,
,Retailer Trade-in,Switch,Watch,Watch Ultra 2,49mm GPS + Cellular,1180,Watch Ultra 2,2023.0,Apple Watch,Apple Watch Ultra 2,2.0,,49.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch SE (2nd Gen),40mm GPS + Cellular,210,Watch SE (2nd Gen),2022.0,Apple Watch,Apple Watch SE,,,40.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch SE (2nd Gen),44mm GPS + Cellular,250,Watch SE (2nd Gen),2022.0,Apple Watch,Apple Watch SE,,,44.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch SE (2nd Gen),40mm GPS,180,Watch SE (2nd Gen),2022.0,Apple Watch,Apple Watch SE,,,40.0,,,,,,gps,
,Retailer Trade-in,UR,Watch,Watch SE (2nd Gen),44mm GPS,210,Watch SE (2nd Gen),2022.0,Apple Watch,Apple Watch SE,,,44.0,,,,,,gps,
,Retailer Trade-in,UR,Watch,Watch SE,40mm GPS + Cellular,90,Watch SE,2020.0,Apple Watch,Apple Watch SE,4.0,,40.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch SE,44mm GPS + Cellular,110,Watch SE,2020.0,Apple Watch,Apple Watch SE,4.0,,44.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch SE,40mm GPS,70,Watch SE,2020.0,Apple Watch,Apple Watch SE,4.0,,40.0,,,,,,gps,
,Retailer Trade-in,UR,Watch,Watch SE,44mm GPS,90,Watch SE,2020.0,Apple Watch,Apple Watch SE,4.0,,44.0,,,,,,gps,
,Retailer Trade-in,UR,Watch,Watch Series 10,42mm (Aluminium) GPS + Cellular,640,Watch Series 10,2024.0,Apple Watch,Apple Watch SE,,,42.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch Series 10,46mm (Aluminium) GPS + Cellular,750,Watch Series 10,2024.0,Apple Watch,Apple Watch SE,,,46.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch Series 10,42mm (Aluminium) GPS,450,Watch Series 10,2024.0,Apple Watch,Apple Watch SE,,,42.0,,,,,,gps,
,Retailer Trade-in,UR,Watch,Watch Series 10,46mm (Aluminium) GPS,550,Watch Series 10,2024.0,Apple Watch,Apple Watch SE,,,46.0,,,,,,gps,
,Retailer Trade-in,UR,Watch,Watch Series 10,42mm (Titanium) GPS + Cellular,800,Watch Series 10,2024.0,Apple Watch,Apple Watch SE,,,42.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch Series 10,46mm (Titanium) GPS + Cellular,900,Watch Series 10,2024.0,Apple Watch,Apple Watch SE,,,46.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch Series 4,40mm GPS + Cellular,50,Watch Series 4,2018.0,Apple Watch,Apple Watch SE,,,40.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch Series 4,44mm GPS + Cellular,60,Watch Series 4,2018.0,Apple Watch,Apple Watch SE,,,44.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch Series 4,40mm GPS,40,Watch Series 4,2018.0,Apple Watch,Apple Watch SE,,,40.0,,,,,,gps,
,Retailer Trade-in,UR,Watch,Watch Series 4,44mm GPS,50,Watch Series 4,2018.0,Apple Watch,Apple Watch SE,,,44.0,,,,,,gps,
,Retailer Trade-in,UR,Watch,Watch Series 5,40mm GPS + Cellular,80,Watch Series 5,2019.0,Apple Watch,Apple Watch SE,,,40.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch Series 5,44mm GPS + Cellular,90,Watch Series 5,2019.0,Apple Watch,Apple Watch SE,,,44.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch Series 5,40mm GPS,70,Watch Series 5,2019.0,Apple Watch,Apple Watch SE,,,40.0,,,,,,gps,
,Retailer Trade-in,UR,Watch,Watch Series 5,44mm GPS,80,Watch Series 5,2019.0,Apple Watch,Apple Watch SE,,,44.0,,,,,,gps,
,Retailer Trade-in,UR,Watch,Watch Series 6,40mm GPS + Cellular,200,Watch Series 6,2020.0,Apple Watch,Apple Watch SE,,,40.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch Series 6,44mm GPS + Cellular,240,Watch Series 6,2020.0,Apple Watch,Apple Watch SE,,,44.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch Series 6,40mm GPS,150,Watch Series 6,2020.0,Apple Watch,Apple Watch SE,,,40.0,,,,,,gps,
,Retailer Trade-in,UR,Watch,Watch Series 6,44mm GPS,170,Watch Series 6,2020.0,Apple Watch,Apple Watch SE,,,44.0,,,,,,gps,
,Retailer Trade-in,UR,Watch,Watch Series 7,41mm GPS + Cellular,280,Watch Series 7,2021.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch Series 7,45mm GPS + Cellular,330,Watch Series 7,2021.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch Series 7,41mm GPS,210,Watch Series 7,2021.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,gps,
,Retailer Trade-in,UR,Watch,Watch Series 7,45mm GPS,250,Watch Series 7,2021.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,gps,
,Retailer Trade-in,UR,Watch,Watch Series 8,41mm GPS + Cellular,350,Watch Series 8,2022.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch Series 8,45mm GPS + Cellular,380,Watch Series 8,2022.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch Series 8,41mm GPS,280,Watch Series 8,2022.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,gps,
,Retailer Trade-in,UR,Watch,Watch Series 8,45mm GPS,330,Watch Series 8,2022.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,gps,
,Retailer Trade-in,UR,Watch,Watch Series 9,41mm (Aluminium) GPS + Cellular,500,Watch Series 9,2023.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch Series 9,45mm (Aluminium) GPS + Cellular,570,Watch Series 9,2023.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch Series 9,41mm (Aluminium) GPS,400,Watch Series 9,2023.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,gps,
,Retailer Trade-in,UR,Watch,Watch Series 9,45mm (Aluminium) GPS,450,Watch Series 9,2023.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,gps,
,Retailer Trade-in,UR,Watch,Watch Series 9,41mm (Stainless Steel) GPS + Cellular,690,Watch Series 9,2023.0,Apple Watch,Apple Watch SE,,,41.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch Series 9,45mm (Stainless Steel) GPS + Cellular,790,Watch Series 9,2023.0,Apple Watch,Apple Watch SE,,,45.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch Ultra,49mm GPS + Cellular,830,Watch Ultra,2022.0,Apple Watch,Apple Watch Ultra,1.0,,49.0,,,,,,Cellular,
,Retailer Trade-in,UR,Watch,Watch Ultra 2,49mm GPS + Cellular,1180,Watch Ultra 2,2023.0,Apple Watch,Apple Watch Ultra 2,2.0,,49.0,,,,,,Cellular,
,Official Trade-in,Apple,Watch,Apple Watch Series 10,,1050,Apple Watch Series 10,2024.0,Apple Watch,Apple Watch SE,,,,,,,,,,
,Official Trade-in,Apple,Watch,Apple Watch Ultra 2,,1175,Apple Watch Ultra 2,2023.0,Apple Watch,Apple Watch Ultra 2,2.0,,,,,,,,,
,Official Trade-in,Apple,Watch,Apple Watch Series 9,,775,Apple Watch Series 9,2023.0,Apple Watch,Apple Watch SE,,,,,,,,,,
,Official Trade-in,Apple,Watch,Apple Watch Ultra,,800,Apple Watch Ultra,2022.0,Apple Watch,Apple Watch Ultra,1.0,,,,,,,,,
,Official Trade-in,Apple,Watch,Apple Watch Series 8,,525,Apple Watch Series 8,2022.0,Apple Watch,Apple Watch SE,,,,,,,,,,
,Official Trade-in,Apple,Watch,Apple Watch SE (2nd generation),,225,Apple Watch SE (2nd generation),2022.0,Apple Watch,Apple Watch SE,,,,,,,,,,
,Official Trade-in,Apple,Watch,Apple Watch Series 7,,300,Apple Watch Series 7,2021.0,Apple Watch,Apple Watch SE,,,,,,,,,,
